MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
190,0,60,10800,1,2,3,4,5,41,7,62,9,9,68,51,5,4,1900,1970,12,13,43,43,36,0,17,66,37,17,66,19,60,664,21,0,290,954,22,17,96,83,1766,648,0,2414,0,0,2,0,3,2,17,10,113,1,16,27,1970,21,2,520,17,66,96,142,0,0,0,0,0,2,2,2,0,5,2006,127,30,160000
180,61,21,1526,1,2,3,4,5,6,7,97,9,9,117,110,4,8,1970,2002,12,13,99,100,36,0,17,16,37,16,17,49,20,515,21,0,115,630,22,17,24,25,630,0,0,630,1,0,1,0,1,1,16,3,26,0,2,27,1970,21,1,286,17,17,24,0,0,0,0,0,0,2,2,2,0,5,2009,29,30,86000
160,61,2,2665,1,2,3,4,5,6,7,97,9,9,98,11,5,6,1976,1976,12,13,99,100,36,0,17,17,18,16,17,40,21,0,21,0,264,264,22,17,24,25,616,688,0,1304,0,0,1,1,3,1,17,4,26,1,16,75,1976,76,1,336,17,17,24,141,24,0,0,0,0,2,2,2,0,6,2008,29,30,115000
50,0,79,9490,1,2,3,4,5,6,7,81,63,9,10,51,6,7,1941,1950,12,13,43,43,36,0,17,17,37,17,17,19,60,403,72,165,238,806,22,17,24,83,958,620,0,1578,1,0,1,0,3,1,66,5,26,2,17,27,1941,21,1,240,17,17,24,0,0,32,0,0,0,2,53,2,0,8,2006,29,30,133000
60,0,105,15578,1,2,39,4,5,41,7,112,9,9,10,11,6,5,2006,2006,12,13,14,14,36,0,16,17,18,16,17,19,21,0,21,0,728,728,22,16,24,25,728,728,0,1456,0,0,2,1,3,1,17,8,26,0,2,27,2006,28,2,429,17,17,24,0,0,0,0,0,0,2,2,2,0,5,2006,77,78,172785
20,0,70,7931,1,2,3,4,5,6,7,81,9,9,10,34,5,6,1960,1960,12,13,15,43,36,0,17,17,37,17,17,19,60,374,91,532,363,1269,22,17,24,83,1269,0,0,1269,0,0,1,1,3,1,17,6,26,1,66,46,1964,21,1,308,17,17,24,0,0,0,0,0,0,2,2,2,0,6,2008,29,30,155000
30,61,50,5784,1,2,3,4,5,6,7,62,63,9,10,34,5,8,1938,1996,12,13,35,35,36,0,17,17,45,66,17,19,21,0,21,0,190,190,22,16,24,83,886,0,0,886,0,0,1,0,2,1,17,4,26,0,2,27,1938,21,1,273,17,17,24,144,20,80,0,0,0,2,2,2,0,12,2009,29,30,91300
30,102,60,7879,1,2,3,4,5,6,7,95,9,9,10,34,4,5,1920,1950,12,13,43,43,36,0,17,17,37,17,17,19,72,495,21,0,225,720,22,17,96,83,720,0,0,720,0,0,1,0,2,1,17,4,26,0,2,2,2,2,0,0,2,2,96,0,523,115,0,0,0,2,82,2,0,11,2009,29,47,34900
20,0,2,12692,1,2,39,4,5,6,7,48,9,9,10,34,8,5,1992,1993,71,13,15,15,36,0,16,17,18,16,17,19,20,1231,21,0,1969,3200,22,23,24,25,3228,0,0,3228,1,0,3,0,4,1,16,10,26,1,16,27,1992,28,2,546,17,17,24,264,75,291,0,0,0,2,2,2,0,5,2007,29,30,430000
50,0,60,9120,1,1,3,4,5,6,7,67,9,9,10,51,7,6,1925,1950,12,13,43,43,36,0,17,16,18,17,17,19,72,329,21,0,697,1026,22,23,24,25,1133,687,0,1820,1,0,2,0,4,1,17,8,26,0,2,46,1925,21,1,240,17,17,96,0,100,0,0,0,0,2,84,2,0,6,2008,29,30,184000
20,0,65,7800,1,2,3,4,5,6,7,70,9,9,10,34,5,7,1967,2004,71,13,59,59,15,89,17,17,18,17,17,19,38,450,21,0,414,864,22,23,24,25,899,0,0,899,0,0,1,0,3,1,16,5,26,0,2,27,1967,76,1,288,17,17,24,64,0,0,0,0,0,2,53,2,0,6,2009,29,30,130000
20,0,70,7535,1,2,39,4,5,6,7,81,9,9,10,34,5,7,1958,1985,12,13,35,35,36,0,17,17,37,17,17,19,60,111,91,279,522,912,22,66,24,25,912,0,0,912,0,1,1,0,2,1,17,5,26,0,2,27,1958,76,1,297,17,17,24,12,285,0,0,0,0,2,137,54,480,6,2007,29,30,120000
160,61,21,1890,1,2,3,4,5,6,7,147,9,9,117,11,6,5,1973,1973,12,13,59,59,15,285,17,17,37,17,17,19,60,356,21,0,316,672,22,17,24,25,672,546,0,1218,0,0,1,1,3,1,17,7,26,0,2,46,1973,21,1,264,17,17,24,144,28,0,0,0,0,2,2,2,0,5,2007,29,30,113000
60,111,75,9803,1,2,3,4,5,6,7,55,9,9,10,11,7,5,2005,2005,12,13,14,14,36,0,16,17,18,16,17,19,20,400,21,0,466,866,22,16,24,25,866,902,0,1768,0,0,2,1,3,1,16,7,26,0,2,27,2005,28,2,603,17,17,24,0,108,0,0,0,0,2,2,2,0,2,2008,29,30,226700
20,0,70,9170,1,2,3,4,5,41,7,104,33,9,10,34,5,7,1965,1965,71,13,35,35,36,0,17,17,37,17,17,19,38,698,20,96,420,1214,22,23,24,25,1214,0,0,1214,1,0,1,0,2,1,17,6,26,0,2,46,1965,21,2,461,66,66,24,0,0,184,0,0,0,2,84,54,400,4,2007,29,30,140000
20,0,100,15602,1,2,39,4,5,6,7,42,9,9,10,34,7,8,1959,1997,12,13,15,43,36,0,17,17,37,17,17,19,38,1247,21,0,254,1501,22,17,24,25,1801,0,0,1801,1,0,2,0,1,1,17,6,26,2,17,27,1959,76,2,484,17,17,24,0,54,0,0,161,0,2,82,2,0,3,2010,29,30,289000
160,0,24,2308,1,2,3,4,5,6,7,135,9,9,98,11,6,5,1974,1974,12,13,80,145,36,0,17,17,37,17,17,19,38,257,72,495,103,855,22,17,24,25,855,467,0,1322,0,1,2,1,3,1,17,6,26,1,66,27,1974,21,2,440,17,17,24,260,0,0,0,0,0,2,2,2,0,6,2009,29,30,147000
90,61,60,7596,1,93,3,4,5,6,7,62,63,9,86,11,5,5,1952,1952,71,13,43,43,15,360,17,17,37,17,17,19,21,0,21,0,960,960,22,16,24,25,960,1000,0,1960,0,0,2,0,4,2,17,10,26,0,2,46,1952,21,2,400,17,17,96,0,0,0,0,0,0,2,2,2,0,7,2009,92,30,124500
60,0,80,9554,1,2,39,4,5,6,7,89,9,9,10,11,8,5,1993,1994,12,13,14,14,15,125,16,17,18,16,17,19,20,380,21,0,397,777,22,23,24,25,1065,846,0,1911,0,0,2,1,3,1,16,8,26,1,17,27,1993,28,2,471,17,17,24,182,81,0,0,0,0,2,2,2,0,9,2006,29,30,215000
20,111,75,7862,1,2,39,4,5,6,7,55,9,9,10,34,6,5,2009,2009,12,13,14,14,36,0,16,17,18,16,17,19,20,27,21,0,1191,1218,22,23,24,25,1218,0,0,1218,0,0,2,0,2,1,16,4,26,0,2,27,2009,76,2,676,17,17,24,0,102,0,0,0,0,2,2,2,0,9,2009,77,78,208300
70,61,60,9600,1,2,3,4,5,6,7,62,9,9,10,11,7,9,1928,2005,103,13,35,35,36,0,17,23,45,17,17,19,72,141,21,0,548,689,22,23,24,25,689,689,0,1378,0,0,2,0,3,1,16,7,26,1,16,46,1928,21,2,360,17,17,96,0,0,116,0,0,0,2,2,2,0,10,2008,29,30,161000
20,0,80,9600,1,2,3,4,5,41,7,81,9,9,10,34,5,6,1959,1959,12,13,35,35,15,132,17,17,37,17,17,19,38,991,21,0,50,1041,22,23,24,25,1041,0,0,1041,1,0,1,0,3,1,17,6,26,0,2,27,1959,28,1,270,17,17,24,224,88,0,0,0,0,2,53,2,0,7,2009,29,30,124500
20,0,75,14559,1,2,3,4,5,6,7,81,9,9,10,34,5,7,1951,2000,71,13,43,43,126,70,16,17,37,17,17,19,60,650,72,180,178,1008,22,23,24,25,1363,0,0,1363,1,0,1,0,2,1,17,6,65,2,17,88,1951,21,1,288,17,17,24,324,42,0,0,168,0,2,2,54,2000,6,2009,29,30,164900
120,0,40,6792,1,2,39,4,5,6,7,73,9,9,98,34,7,5,2005,2006,12,13,14,14,56,94,16,17,18,16,17,19,21,0,21,0,1368,1368,22,23,24,25,1368,0,0,1368,0,0,2,0,2,1,16,6,26,1,16,27,2005,28,2,474,17,17,24,132,35,0,0,0,0,2,2,2,0,3,2006,77,78,202665
20,0,70,9100,1,2,3,4,5,41,7,81,33,9,10,34,5,5,1958,1958,12,13,14,14,36,0,17,17,37,17,17,19,60,521,91,174,169,864,22,17,24,25,864,0,0,864,1,0,1,0,3,1,17,5,26,0,2,46,1964,21,2,624,17,17,24,0,0,0,0,0,0,2,2,2,0,7,2006,29,30,129900
20,0,71,9187,1,2,3,94,5,41,7,50,9,9,10,34,6,5,1983,1983,12,13,14,14,36,0,17,16,18,17,17,19,38,336,21,0,748,1084,22,17,24,25,1080,0,0,1080,0,0,1,1,3,1,17,5,26,0,2,27,1983,21,2,484,17,17,24,120,0,158,0,0,0,2,2,2,0,6,2007,29,30,134000
45,0,55,10594,1,2,3,4,5,6,7,42,9,9,10,69,5,5,1926,1950,12,13,43,43,36,0,17,17,45,17,17,19,21,0,21,0,768,768,141,66,96,25,789,0,0,789,0,0,1,0,2,1,17,5,26,0,2,46,1926,21,1,200,131,131,24,0,0,112,0,0,0,2,53,2,0,6,2007,29,30,96500
20,0,94,12220,1,2,3,4,5,6,7,73,9,9,10,34,10,5,2009,2009,71,13,99,100,15,305,23,17,37,23,17,19,20,1436,21,0,570,2006,22,23,24,25,2020,0,0,2020,1,0,2,1,3,1,23,9,26,1,16,27,2009,76,3,900,17,17,24,156,54,0,0,0,0,2,2,2,0,9,2009,77,78,402861
80,0,2,10448,1,2,39,4,5,41,7,57,9,9,10,116,6,6,1972,1972,12,13,59,59,15,333,17,17,37,17,17,19,21,0,21,0,689,689,22,17,24,25,1378,741,0,2119,0,0,2,1,3,1,17,7,26,1,17,27,1972,28,2,583,17,17,24,0,104,0,0,0,0,2,84,2,0,8,2009,92,47,158000
60,0,79,10208,1,2,39,4,5,6,7,48,9,9,10,11,7,5,1996,1997,12,13,14,14,15,921,16,17,18,16,17,19,21,0,21,0,1264,1264,22,23,24,25,1277,1067,0,2344,0,0,2,1,3,1,16,7,26,1,17,27,1996,28,3,889,17,17,24,220,0,0,0,0,0,2,2,2,0,7,2009,29,30,265000
60,0,2,9531,1,2,39,4,5,85,7,8,9,9,10,11,6,5,1998,1998,12,13,14,14,36,0,17,17,18,16,17,40,20,706,21,0,88,794,22,23,24,25,882,914,0,1796,1,0,2,1,3,1,17,7,26,0,2,27,1998,28,2,546,17,17,24,0,36,0,0,0,0,2,53,2,0,5,2007,29,30,211000
70,0,53,10918,1,2,3,4,5,6,7,42,9,9,10,11,7,9,1926,2004,103,13,35,35,36,0,16,17,45,16,17,19,21,0,21,0,1276,1276,22,23,24,25,1276,804,0,2080,0,0,1,1,3,1,16,9,26,2,16,46,1926,21,1,282,17,17,24,0,0,0,0,145,0,2,53,2,0,6,2009,29,30,234000
190,0,60,10800,1,93,3,4,5,6,7,62,9,9,68,11,4,7,1900,2000,12,13,35,35,36,0,17,17,45,2,2,2,2,0,2,0,0,0,22,17,96,83,694,600,0,1294,0,0,2,0,3,2,17,7,26,0,2,2,2,2,0,0,2,2,96,220,114,210,0,0,0,2,2,2,0,8,2008,29,30,106250
20,0,90,11988,1,2,39,4,5,41,7,81,33,9,10,34,6,6,1957,1957,12,13,14,14,36,0,17,17,37,17,17,19,72,777,21,0,467,1244,22,23,24,83,1244,0,0,1244,0,0,1,1,3,1,17,6,26,2,16,27,1957,21,1,336,17,17,24,0,40,0,0,0,0,2,2,2,0,5,2007,29,30,150000
50,61,50,5000,1,2,3,4,5,41,7,67,33,9,10,51,6,7,1947,1950,12,13,99,100,36,0,17,16,37,17,17,19,38,399,21,0,605,1004,22,23,24,25,1004,660,0,1664,0,0,2,0,3,1,17,7,26,2,16,46,1950,21,2,420,17,17,24,0,24,36,0,0,0,2,2,2,0,10,2006,29,30,159000
60,0,130,40094,1,2,39,94,5,6,7,104,58,58,10,11,10,5,2007,2008,71,13,99,100,56,762,23,17,18,23,17,16,20,2260,21,0,878,3138,22,23,24,25,3138,1538,0,4676,1,0,3,1,3,1,23,11,26,1,16,75,2007,76,3,884,17,17,24,208,406,0,0,0,0,2,2,2,0,10,2007,77,78,184750
60,0,95,11787,1,2,39,4,5,6,7,48,9,9,10,11,7,5,1996,1997,12,13,14,14,15,594,16,17,18,16,17,19,20,719,21,0,660,1379,22,23,24,25,1383,1015,0,2398,1,0,2,1,3,1,16,8,26,1,17,27,1996,76,3,834,17,17,24,239,60,0,0,0,0,2,2,2,0,8,2007,29,30,315750
20,111,62,7500,1,1,3,4,5,6,7,55,9,9,10,34,7,5,2005,2005,12,13,14,14,36,0,16,17,18,16,17,19,21,0,21,0,1257,1257,22,23,24,25,1266,0,0,1266,0,0,2,0,3,1,16,6,26,1,17,27,2005,21,2,453,17,17,24,38,144,0,0,0,0,2,2,2,0,4,2006,29,30,176000
20,0,70,13300,1,2,3,4,5,6,7,81,9,9,10,34,5,7,1956,2000,71,13,43,43,36,0,17,17,37,16,17,19,72,377,21,0,551,928,22,17,24,25,928,0,0,928,0,0,1,0,2,1,17,4,26,0,2,27,1956,21,1,252,17,17,24,261,0,156,0,0,0,2,2,2,0,6,2007,29,30,132000
60,0,67,14948,1,2,39,4,5,6,7,73,9,9,10,11,9,5,2008,2008,71,13,14,14,56,268,23,17,18,23,17,49,20,1330,21,0,122,1452,22,23,24,25,1476,1237,0,2713,1,0,2,1,3,1,23,11,26,1,16,27,2008,76,3,858,17,17,24,126,66,0,0,0,0,2,2,2,0,11,2008,77,78,446261
30,0,58,9098,1,2,39,4,5,6,7,104,9,9,10,34,4,7,1920,2002,12,13,43,43,36,0,17,17,45,17,17,40,38,348,21,0,180,528,22,23,24,25,605,0,0,605,1,0,1,0,2,1,17,5,26,0,2,2,2,2,0,0,2,2,96,0,0,144,0,0,0,2,2,2,0,7,2007,29,30,86000
20,0,2,32668,1,2,39,4,5,85,7,42,9,9,10,34,6,3,1957,1975,71,13,43,56,2,2,16,17,18,17,17,19,72,1219,21,0,816,2035,22,17,24,25,2515,0,0,2515,1,0,3,0,4,2,17,9,140,2,17,27,1975,28,2,484,17,17,24,0,0,200,0,0,0,2,2,2,0,3,2007,29,129,200624
80,0,85,10200,1,2,3,4,5,6,7,108,9,9,10,116,6,5,1988,1989,12,13,59,59,15,219,16,17,37,16,17,49,20,783,21,0,678,1461,22,23,24,25,1509,0,0,1509,1,0,2,0,3,1,16,5,26,1,66,27,1988,28,2,600,17,17,24,224,0,0,0,0,0,2,2,2,0,8,2008,29,47,175000
70,61,60,6155,1,2,39,4,5,157,7,67,101,33,10,11,6,8,1920,1999,12,13,43,43,36,0,17,17,45,66,66,40,21,0,21,0,611,611,22,23,24,25,751,611,0,1362,0,0,2,0,3,1,17,6,26,0,2,46,1920,76,2,502,17,66,24,0,0,84,0,0,0,2,2,2,0,6,2008,29,30,128000
20,0,60,7200,1,2,3,4,5,6,7,81,9,9,10,34,5,7,1955,2007,12,13,14,14,36,0,17,17,87,2,2,2,2,0,2,0,0,0,22,23,24,25,827,0,0,827,0,0,1,0,2,1,17,5,113,1,131,46,1967,21,1,392,17,17,24,0,0,0,0,0,0,2,2,2,0,4,2010,29,30,107500
20,0,50,5000,1,2,3,114,5,6,113,67,9,9,10,34,1,3,1946,1950,12,13,14,14,36,0,66,66,87,2,2,2,2,0,2,0,0,0,22,66,96,64,334,0,0,334,0,0,1,0,1,1,66,2,26,0,2,2,2,2,0,0,2,2,96,0,0,0,0,0,0,2,2,2,0,1,2007,29,30,39300
60,0,74,9056,1,2,39,4,5,6,7,112,9,9,10,11,8,5,2004,2004,12,13,14,14,36,0,16,17,18,23,16,49,21,0,21,0,707,707,22,23,24,25,707,707,0,1414,0,0,2,1,3,1,16,6,26,1,16,27,2004,76,2,403,17,17,24,100,35,0,0,0,0,2,2,2,0,10,2006,29,30,178000
190,0,70,7000,1,2,3,4,5,6,7,104,9,9,68,11,5,7,1910,1991,12,13,35,35,36,0,17,17,37,16,17,16,20,969,21,0,148,1117,22,17,24,25,820,527,0,1347,1,0,1,0,3,1,17,5,26,0,2,2,2,2,0,0,2,2,96,85,0,148,0,0,0,2,2,2,0,1,2008,29,30,107500
60,0,57,8924,1,2,39,4,5,85,7,8,9,9,10,11,7,5,1998,1999,12,13,14,14,36,0,17,17,18,16,17,49,21,0,21,0,880,880,22,23,24,25,880,844,0,1724,0,0,2,1,3,1,16,8,26,0,2,27,1998,76,2,527,17,17,24,120,155,0,0,0,0,2,2,2,0,7,2008,29,30,188000
20,0,2,12735,1,2,39,4,5,31,7,81,9,9,10,34,4,5,1972,1972,71,13,35,35,36,0,17,17,37,17,17,19,60,600,21,0,264,864,22,17,24,25,864,0,0,864,0,0,1,0,3,1,17,5,26,0,2,46,1980,21,2,576,17,17,24,216,0,0,0,0,0,2,137,2,0,4,2008,92,30,111250
20,0,2,11553,1,2,39,4,5,6,7,70,9,9,10,34,5,5,1968,1968,71,13,80,80,15,188,17,17,37,17,17,19,60,673,21,0,378,1051,22,17,24,25,1159,0,0,1159,0,0,1,1,3,1,17,7,26,1,66,27,1968,21,1,336,17,17,24,466,0,0,0,0,0,2,2,2,0,7,2006,29,30,158000
20,0,2,11423,1,2,3,4,5,6,7,8,9,9,10,34,8,5,2001,2002,12,13,14,14,15,479,16,17,18,16,17,49,20,1358,21,0,223,1581,22,23,24,25,1601,0,0,1601,1,0,2,0,3,1,16,6,26,1,17,27,2001,28,2,670,17,17,24,180,0,0,0,0,0,2,53,54,2000,5,2010,29,30,272000
20,0,85,14601,1,2,3,4,5,6,7,108,9,9,10,34,9,5,2006,2006,71,13,14,14,15,584,23,17,18,23,17,49,20,1260,21,0,578,1838,22,23,24,25,1838,0,0,1838,1,0,2,0,2,1,23,8,26,1,16,27,2006,76,3,765,17,17,24,270,68,0,0,0,0,2,2,2,0,3,2009,29,30,315000
60,0,2,11000,1,2,3,4,5,31,7,48,9,9,10,11,8,5,2000,2000,12,13,14,14,15,72,16,17,18,16,17,19,21,0,21,0,969,969,22,23,24,25,997,1288,0,2285,0,0,2,1,4,1,16,8,26,1,17,75,2000,76,3,648,17,17,24,0,56,0,0,0,0,2,2,2,0,6,2007,29,30,248000
20,0,78,10140,1,2,3,4,5,6,7,57,121,9,10,34,7,5,1998,1999,71,13,14,14,36,0,16,17,18,23,17,19,91,144,20,1127,379,1650,22,23,24,25,1680,0,0,1680,1,0,2,0,3,1,16,7,140,1,17,27,1998,76,2,583,17,17,24,78,73,0,0,0,0,2,2,2,0,6,2009,29,30,213250
120,158,34,4058,1,2,3,4,5,6,7,81,9,9,98,110,7,5,1998,1998,12,13,35,35,15,182,17,17,18,16,17,49,20,584,91,139,0,723,22,23,24,25,767,0,0,767,1,0,1,0,1,1,17,4,26,0,2,27,1998,76,1,367,17,17,24,120,40,0,0,0,0,2,2,2,0,6,2007,29,30,133000
60,0,58,17104,1,2,39,4,5,6,7,112,9,9,10,11,7,5,2006,2006,12,13,14,14,36,0,16,17,18,16,16,49,20,554,21,0,100,654,22,23,24,25,664,832,0,1496,1,0,2,1,3,1,16,7,26,1,16,27,2006,28,2,426,17,17,24,100,24,0,0,0,0,2,2,2,0,9,2006,77,78,179665
50,0,2,13837,1,2,39,4,5,41,7,57,9,9,10,51,7,5,1988,1988,12,13,59,59,15,178,16,16,18,16,16,19,20,1002,91,202,0,1204,22,16,24,25,1377,806,0,2183,0,0,2,1,4,1,16,9,26,0,2,27,1988,21,3,786,17,17,24,0,0,0,0,0,0,2,2,2,0,2,2006,29,30,229000
50,0,70,8737,1,2,39,94,5,6,7,67,9,9,10,51,6,7,1923,1950,12,13,15,43,36,0,17,17,45,16,17,19,72,300,21,0,765,1065,22,23,24,83,915,720,0,1635,0,0,1,1,3,1,17,6,26,1,16,46,1950,21,2,440,17,17,24,0,38,0,144,0,0,2,2,2,0,5,2007,29,30,210000
85,0,54,7244,1,2,3,4,5,6,7,50,9,9,10,110,5,7,1970,1970,12,13,14,14,36,0,17,16,37,16,17,49,38,619,21,0,149,768,22,23,24,25,768,0,0,768,1,0,1,0,2,1,17,5,26,0,2,46,1987,21,2,624,17,17,24,104,0,0,0,0,0,2,2,2,0,4,2007,29,30,129500
20,61,49,8235,1,2,39,118,5,6,7,62,33,101,10,34,5,7,1955,1995,12,13,35,35,36,0,17,16,37,17,17,19,91,180,72,645,0,825,22,17,24,25,825,0,0,825,1,0,1,0,2,1,17,4,26,0,2,46,1963,28,2,720,17,17,24,140,50,0,0,0,0,2,53,2,0,6,2008,29,30,125000
60,111,75,9375,1,2,3,4,5,6,7,55,9,9,10,11,7,5,2003,2004,12,13,14,14,36,0,16,17,18,16,17,19,21,0,21,0,912,912,22,23,24,25,912,1182,0,2094,0,0,2,1,4,1,16,8,26,1,16,75,2003,76,2,615,17,17,24,182,182,0,0,0,0,2,2,2,0,11,2009,29,30,263000
120,0,53,4043,1,2,3,4,5,6,7,135,9,9,98,34,6,6,1977,1977,12,13,80,80,36,0,17,17,37,16,17,19,38,559,21,0,510,1069,22,17,24,25,1069,0,0,1069,0,0,2,0,2,1,17,4,26,0,2,27,1977,28,2,440,17,17,24,0,55,0,0,200,0,2,2,2,0,10,2008,92,47,140000
20,61,50,6000,1,2,3,4,5,6,7,62,9,9,10,34,5,6,1957,1957,71,13,15,15,36,0,17,17,37,17,17,19,72,308,21,0,620,928,22,16,24,83,928,0,0,928,0,0,1,0,3,1,17,5,26,0,2,27,1957,76,1,288,17,17,24,0,0,0,0,0,0,2,2,2,0,6,2008,29,30,112500
20,0,87,11146,1,2,39,4,5,6,7,73,9,9,10,34,8,5,2006,2006,12,13,14,14,56,250,16,17,18,23,17,49,21,0,21,0,1709,1709,22,23,24,25,1717,0,0,1717,0,0,2,0,3,1,16,7,26,1,16,27,2006,28,3,908,17,17,24,169,39,0,0,0,0,2,2,2,0,7,2009,29,30,255500
20,0,67,8777,1,2,3,4,5,6,7,104,33,9,10,34,4,5,1949,2003,12,13,14,14,36,0,17,17,37,2,2,2,2,0,2,0,0,0,22,23,24,25,1126,0,0,1126,0,0,2,0,2,1,16,5,26,0,2,46,2002,76,2,520,17,17,96,0,96,0,0,0,0,2,53,2,0,5,2009,29,30,108000
60,0,85,10625,1,2,3,4,5,6,7,73,9,9,10,11,7,5,2003,2004,12,13,14,14,15,292,16,17,18,16,17,19,20,866,21,0,132,998,22,23,24,25,1006,1040,0,2046,1,0,2,1,3,1,16,8,26,1,16,75,2003,28,3,871,17,17,24,320,62,0,0,0,0,2,2,2,0,8,2008,29,30,284000
45,61,58,6380,1,2,3,4,5,6,7,67,9,9,10,69,5,6,1922,1950,12,13,35,35,36,0,17,17,45,17,66,19,21,0,21,0,993,993,22,17,24,83,1048,0,0,1048,0,0,1,0,2,1,17,5,26,1,16,46,1922,21,1,280,17,17,24,0,0,116,0,0,0,2,2,2,0,8,2006,29,30,113000
20,0,69,14850,1,2,39,4,5,6,7,81,9,9,10,34,5,5,1957,1957,12,13,43,43,36,0,17,17,37,17,17,19,72,895,21,0,197,1092,22,17,24,83,1092,0,0,1092,1,0,1,0,2,1,17,6,26,1,17,27,1957,76,1,299,17,17,24,268,0,0,0,122,0,2,137,2,0,5,2006,29,30,141000
50,102,60,11040,1,2,3,114,5,6,113,95,9,9,10,51,4,6,1920,1950,12,13,35,35,36,0,17,17,37,17,17,19,72,637,21,0,0,637,22,16,24,25,897,439,0,1336,0,0,1,1,3,1,17,7,26,0,2,88,1994,21,1,570,17,17,24,0,47,120,0,0,0,2,2,2,0,9,2006,92,30,108000
60,0,57,21872,1,2,79,118,5,31,7,112,9,9,10,11,7,5,1996,1997,12,13,59,59,36,0,17,17,18,16,17,16,20,604,21,0,125,729,22,23,24,25,729,717,0,1446,0,1,2,1,3,1,17,6,26,1,17,27,1996,21,2,406,17,17,24,264,22,0,0,0,0,2,2,2,0,8,2008,29,30,175000
120,0,2,3196,1,2,3,4,5,6,7,146,9,9,98,34,7,5,2003,2004,12,13,14,14,15,18,16,17,18,16,17,16,21,0,21,0,1374,1374,22,23,24,25,1557,0,0,1557,0,0,2,0,2,1,16,7,26,1,17,27,2003,76,2,420,17,17,24,143,20,0,0,0,0,2,2,2,0,10,2006,29,30,234000
20,0,2,11341,1,2,39,4,5,6,7,70,9,9,10,34,5,6,1957,1996,71,13,43,43,15,180,17,17,37,16,17,19,38,1302,21,0,90,1392,22,17,24,25,1392,0,0,1392,1,0,1,1,3,1,17,5,113,1,16,46,1957,21,2,528,17,17,24,0,0,0,0,95,0,2,2,2,0,5,2010,29,30,121500
20,0,77,10010,1,2,3,4,5,6,113,50,9,9,10,34,5,5,1974,1975,12,13,59,59,36,0,17,17,37,16,17,49,38,1071,91,123,195,1389,22,16,24,25,1389,0,0,1389,1,0,1,0,2,1,17,6,26,1,17,27,1975,28,2,418,17,17,24,240,38,0,0,0,0,2,2,2,0,4,2006,29,30,170000
30,0,63,13907,1,2,3,4,5,6,7,104,9,9,10,34,5,6,1940,1969,12,13,74,44,36,0,17,17,37,17,17,19,60,290,21,0,706,996,22,23,24,25,996,0,0,996,1,0,1,0,3,1,17,6,26,1,16,2,2,2,0,0,2,2,24,144,0,0,0,0,0,2,2,2,0,7,2008,29,30,108000
50,0,66,21780,1,2,3,4,5,6,7,104,9,9,10,51,6,7,1918,1950,12,13,43,43,36,0,17,17,45,16,17,40,21,0,21,0,1163,1163,22,23,24,25,1163,511,0,1674,0,0,2,0,4,1,17,8,26,1,16,46,1955,76,2,396,17,17,96,72,36,0,0,144,0,2,2,2,0,7,2008,29,30,185000
60,0,2,13346,1,2,39,4,5,85,7,48,9,9,10,11,7,5,1992,2000,12,13,59,59,36,0,16,17,18,16,17,19,20,728,21,0,367,1095,22,23,24,25,1166,1129,0,2295,1,0,2,1,4,1,16,9,26,1,17,27,1992,28,2,590,17,17,24,0,40,0,0,0,0,2,2,2,0,7,2006,29,30,268000
70,0,66,6858,1,2,3,94,5,41,7,151,9,9,10,11,6,4,1915,1950,12,13,43,43,36,0,17,17,18,16,17,19,21,0,21,0,806,806,22,17,96,64,841,806,0,1647,1,0,1,1,4,1,66,6,26,0,2,46,1920,21,1,216,17,17,24,0,66,136,0,0,0,2,2,2,0,5,2010,29,30,128000
60,0,77,11198,1,2,39,4,5,6,7,119,9,9,10,11,9,5,2005,2007,71,13,14,14,15,245,16,17,18,16,16,19,21,0,21,0,1122,1122,22,23,24,25,1134,1370,0,2504,0,0,2,1,4,1,23,11,26,1,16,75,2005,76,3,656,17,17,24,144,39,0,0,0,0,2,2,2,0,6,2008,29,30,325000
